"","title","votes","date","word"
"651.6","Hente uledsagede børn til Danmark fra Moria-lejren eller en af de andre lejre på Lesbos",174,2020-09-21,"andre"
"651.7","Hente uledsagede børn til Danmark fra Moria-lejren eller en af de andre lejre på Lesbos",174,2020-09-21,"lejre"
"651.8","Hente uledsagede børn til Danmark fra Moria-lejren eller en af de andre lejre på Lesbos",174,2020-09-21,"lesbos"
"652","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"skal"
"652.1","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"dine"
"652.2","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"børn"
"652.3","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"trives"
"652.4","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"bedre"
"652.5","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"få"
"652.6","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"pædagoger"
"652.7","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"trivsel"
"652.8","Skal dine børn trives bedre? Få pædagoger og trivsel på skoleskemaet.",81,2020-09-21,"skoleskemaet"
"653","Tobaksforbud",413,2020-09-21,"tobaksforbud"
"654","Forbyd salg af fyrværkeri til privat brug.",35609,2020-09-22,"forbyd"
"654.1","Forbyd salg af fyrværkeri til privat brug.",35609,2020-09-22,"salg"
"654.2","Forbyd salg af fyrværkeri til privat brug.",35609,2020-09-22,"fyrværkeri"
"654.3","Forbyd salg af fyrværkeri til privat brug.",35609,2020-09-22,"privat"
"654.4","Forbyd salg af fyrværkeri til privat brug.",35609,2020-09-22,"brug"
"655","Reklameforbud alkohol/spiritus",212,2020-09-22,"reklameforbud"
"655.1","Reklameforbud alkohol/spiritus",212,2020-09-22,"alkohol"
"655.2","Reklameforbud alkohol/spiritus",212,2020-09-22,"spiritus"
"656","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"forslag"
"656.1","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"afholdelse"
"656.2","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"folkeafstemning"
"656.3","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"danmarks"
"656.4","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"tilhørsforhold"
"656.5","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"den"
"656.6","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"europæiske"
"656.7","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"union"
"656.8","Forslag til afholdelse af folkeafstemning om Danmarks tilhørsforhold til Den Europæiske Union, EU",3868,2020-09-22,"eu"
"657","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"det"
"657.1","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"lovpligtigt"
"657.2","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"bruge"
"657.3","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"godkendt"
"657.4","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"cykel"
"657.5","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"høvdingehjelm"
"657.6","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"åbne"
"657.7","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"køretøjer"
"657.8","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"offentlig"
"657.9","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"vej"
"657.10","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"undtagen"
"657.11","Det skal være lovpligtigt at bruge en godkendt cykel- eller høvdingehjelm til alle åbne køretøjer på offentlig vej undtagen bil.",342,2020-09-29,"bil"
"658","Hente uledsagede børn til Danmark fra Moria-lejren",455,2020-09-29,"hente"
"658.1","Hente uledsagede børn til Danmark fra Moria-lejren",455,2020-09-29,"uledsagede"
"658.2","Hente uledsagede børn til Danmark fra Moria-lejren",455,2020-09-29,"børn"
"658.3","Hente uledsagede børn til Danmark fra Moria-lejren",455,2020-09-29,"danmark"
"658.4","Hente uledsagede børn til Danmark fra Moria-lejren",455,2020-09-29,"moria"
"658.5","Hente uledsagede børn til Danmark fra Moria-lejren",455,2020-09-29,"lejren"
"659","Forstærket Grænsehegn",132,2020-09-29,"forstærket"
"659.1","Forstærket Grænsehegn",132,2020-09-29,"grænsehegn"
"660","Digital dannelse på skoleskemaet i folkeskolen",163,2020-10-02,"digital"
"660.1","Digital dannelse på skoleskemaet i folkeskolen",163,2020-10-02,"dannelse"
"660.2","Digital dannelse på skoleskemaet i folkeskolen",163,2020-10-02,"skoleskemaet"
"660.3","Digital dannelse på skoleskemaet i folkeskolen",163,2020-10-02,"folkeskolen"
"661","Lærere og pædagoger kan springe over i corona-køen",360,2020-10-02,"lærere"
"661.1","Lærere og pædagoger kan springe over i corona-køen",360,2020-10-02,"pædagoger"
"661.2","Lærere og pædagoger kan springe over i corona-køen",360,2020-10-02,"kan"
"661.3","Lærere og pædagoger kan springe over i corona-køen",360,2020-10-02,"springe"
"661.4","Lærere og pædagoger kan springe over i corona-køen",360,2020-10-02,"corona"
"661.5","Lærere og pædagoger kan springe over i corona-køen",360,2020-10-02,"køen"
"662","Tandlæge behandling skal gå ind under den normale sygeforsikring.",2143,2020-10-06,"tandlæge"
"662.1","Tandlæge behandling skal gå ind under den normale sygeforsikring.",2143,2020-10-06,"behandling"
"662.2","Tandlæge behandling skal gå ind under den normale sygeforsikring.",2143,2020-10-06,"gå"
"662.3","Tandlæge behandling skal gå ind under den normale sygeforsikring.",2143,2020-10-06,"normale"
"662.4","Tandlæge behandling skal gå ind under den normale sygeforsikring.",2143,2020-10-06,"sygeforsikring"
"663","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"alle"
"663.1","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"herrelandsholdets"
"663.2","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"kampe"
"663.3","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"vises"
"663.4","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"hovedkanalerne"
"663.5","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"danmark"
"663.6","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"dr"
"663.7","Alle herrelandsholdets kampe skal vises på hovedkanalerne i Danmark (DR og TV2)",110,2020-10-07,"tv2"
"664","Lov om benægtelse af folkedrab i Srebrenica BiH",1062,2020-10-07,"lov"
"664.1","Lov om benægtelse af folkedrab i Srebrenica BiH",1062,2020-10-07,"benægtelse"
"664.2","Lov om benægtelse af folkedrab i Srebrenica BiH",1062,2020-10-07,"folkedrab"
"664.3","Lov om benægtelse af folkedrab i Srebrenica BiH",1062,2020-10-07,"srebrenica"
"664.4","Lov om benægtelse af folkedrab i Srebrenica BiH",1062,2020-10-07,"bih"
"665","Dyremishandling SKAL straffes HÅRDT!",1098,2020-10-12,"dyremishandling"
"665.1","Dyremishandling SKAL straffes HÅRDT!",1098,2020-10-12,"skal"
"665.2","Dyremishandling SKAL straffes HÅRDT!",1098,2020-10-12,"straffes"
"665.3","Dyremishandling SKAL straffes HÅRDT!",1098,2020-10-12,"hårdt"
"666","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"fritagelse"
"666.1","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"nedsættelse"
"666.2","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"strømafgifter"
"666.3","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"virksomheder"
"666.4","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"vederlagsfrit"
"666.5","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"tilbyder"
"666.6","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"opladning"
"666.7","Fritagelse for, eller nedsættelse af, strømafgifter for virksomheder der vederlagsfrit tilbyder opladning af elbiler.",104,2020-10-12,"elbiler"
"667","Tilbud om psykologhjælp efter 1. spontane abort – uanset graviditetsuge.",376,2020-10-12,"tilbud"
"667.1","Tilbud om psykologhjælp efter 1. spontane abort – uanset graviditetsuge.",376,2020-10-12,"psykologhjælp"
"667.2","Tilbud om psykologhjælp efter 1. spontane abort – uanset graviditetsuge.",376,2020-10-12,"1"
"667.3","Tilbud om psykologhjælp efter 1. spontane abort – uanset graviditetsuge.",376,2020-10-12,"spontane"
"667.4","Tilbud om psykologhjælp efter 1. spontane abort – uanset graviditetsuge.",376,2020-10-12,"abort"
"667.5","Tilbud om psykologhjælp efter 1. spontane abort – uanset graviditetsuge.",376,2020-10-12,"uanset"
"667.6","Tilbud om psykologhjælp efter 1. spontane abort – uanset graviditetsuge.",376,2020-10-12,"graviditetsuge"
"668","Forbyd de danske minkfarme",12896,2020-10-12,"forbyd"
"668.1","Forbyd de danske minkfarme",12896,2020-10-12,"danske"
"668.2","Forbyd de danske minkfarme",12896,2020-10-12,"minkfarme"
"669","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"borgerforslag"
"669.1","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"revision"
"669.2","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"reglerne"
"669.3","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"supplerende"
"669.4","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"dagpenge"
"669.5","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"gældende"
"669.6","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"selvstændig"
"669.7","Borgerforslag til revision af reglerne for supplerende dagpenge gældende for selvstændig bibeskæftigelse.",406,2020-10-12,"bibeskæftigelse"
"670","Gør organdonation automatisk fra fødslen og til et aktivt fravalg når man bliver 18år",15406,2020-10-12,"gør"
"670.1","Gør organdonation automatisk fra fødslen og til et aktivt fravalg når man bliver 18år",15406,2020-10-12,"organdonation"
"670.2","Gør organdonation automatisk fra fødslen og til et aktivt fravalg når man bliver 18år",15406,2020-10-12,"automatisk"
"670.3","Gør organdonation automatisk fra fødslen og til et aktivt fravalg når man bliver 18år",15406,2020-10-12,"fødslen"
"670.4","Gør organdonation automatisk fra fødslen og til et aktivt fravalg når man bliver 18år",15406,2020-10-12,"aktivt"
"670.5","Gør organdonation automatisk fra fødslen og til et aktivt fravalg når man bliver 18år",15406,2020-10-12,"fravalg"
"670.6","Gør organdonation automatisk fra fødslen og til et aktivt fravalg når man bliver 18år",15406,2020-10-12,"18år"
"671","Tilbud om udredning efter 1. spontane abort.",2940,2020-10-12,"tilbud"
"671.1","Tilbud om udredning efter 1. spontane abort.",2940,2020-10-12,"udredning"
"671.2","Tilbud om udredning efter 1. spontane abort.",2940,2020-10-12,"1"
"671.3","Tilbud om udredning efter 1. spontane abort.",2940,2020-10-12,"spontane"
"671.4","Tilbud om udredning efter 1. spontane abort.",2940,2020-10-12,"abort"
"672","INGEN tvangsvaccine mod covid-19",10995,2020-10-19,"ingen"
"672.1","INGEN tvangsvaccine mod covid-19",10995,2020-10-19,"tvangsvaccine"
"672.2","INGEN tvangsvaccine mod covid-19",10995,2020-10-19,"covid"
"672.3","INGEN tvangsvaccine mod covid-19",10995,2020-10-19,"19"
"673","Afskaffelse af bekendtgørelse om Egenbetaling",100,2020-10-23,"afskaffelse"
"673.1","Afskaffelse af bekendtgørelse om Egenbetaling",100,2020-10-23,"bekendtgørelse"
"673.2","Afskaffelse af bekendtgørelse om Egenbetaling",100,2020-10-23,"egenbetaling"
"674","Dobbeltrettet cykelsti og gangsti over Storebælt",246,2020-10-23,"dobbeltrettet"
"674.1","Dobbeltrettet cykelsti og gangsti over Storebælt",246,2020-10-23,"cykelsti"
"674.2","Dobbeltrettet cykelsti og gangsti over Storebælt",246,2020-10-23,"gangsti"
"674.3","Dobbeltrettet cykelsti og gangsti over Storebælt",246,2020-10-23,"storebælt"
"675","Mindre støj fra motorveje i bynære områder.",2249,2020-10-26,"mindre"
"675.1","Mindre støj fra motorveje i bynære områder.",2249,2020-10-26,"støj"
"675.2","Mindre støj fra motorveje i bynære områder.",2249,2020-10-26,"motorveje"
"675.3","Mindre støj fra motorveje i bynære områder.",2249,2020-10-26,"bynære"
"675.4","Mindre støj fra motorveje i bynære områder.",2249,2020-10-26,"områder"
"676","KATTEGATFORBINDELSE TIL VEJLEDENDE FOLKEAFSTEMNING",3662,2020-10-28,"kattegatforbindelse"
"676.1","KATTEGATFORBINDELSE TIL VEJLEDENDE FOLKEAFSTEMNING",3662,2020-10-28,"til"
"676.2","KATTEGATFORBINDELSE TIL VEJLEDENDE FOLKEAFSTEMNING",3662,2020-10-28,"vejledende"
"676.3","KATTEGATFORBINDELSE TIL VEJLEDENDE FOLKEAFSTEMNING",3662,2020-10-28,"folkeafstemning"
"677","Tidssvarende rammer for dagpengemodtagere: forslag til ændring af rettigheder og krav.",145,2020-10-28,"tidssvarende"
"677.1","Tidssvarende rammer for dagpengemodtagere: forslag til ændring af rettigheder og krav.",145,2020-10-28,"rammer"
"677.2","Tidssvarende rammer for dagpengemodtagere: forslag til ændring af rettigheder og krav.",145,2020-10-28,"dagpengemodtagere"
"677.3","Tidssvarende rammer for dagpengemodtagere: forslag til ændring af rettigheder og krav.",145,2020-10-28,"forslag"
"677.4","Tidssvarende rammer for dagpengemodtagere: forslag til ændring af rettigheder og krav.",145,2020-10-28,"ændring"
"677.5","Tidssvarende rammer for dagpengemodtagere: forslag til ændring af rettigheder og krav.",145,2020-10-28,"rettigheder"
"677.6","Tidssvarende rammer for dagpengemodtagere: forslag til ændring af rettigheder og krav.",145,2020-10-28,"krav"
"678","Obligatorisk stillingtagen til organdonation fra 18 år",727,2020-10-28,"obligatorisk"
"678.1","Obligatorisk stillingtagen til organdonation fra 18 år",727,2020-10-28,"stillingtagen"
"678.2","Obligatorisk stillingtagen til organdonation fra 18 år",727,2020-10-28,"organdonation"
"678.3","Obligatorisk stillingtagen til organdonation fra 18 år",727,2020-10-28,"18"
"678.4","Obligatorisk stillingtagen til organdonation fra 18 år",727,2020-10-28,"år"
"679","Flere kvindelige forfattere på dansk litteraturs kanon for folkeskolen",741,2020-10-28,"flere"
"679.1","Flere kvindelige forfattere på dansk litteraturs kanon for folkeskolen",741,2020-10-28,"kvindelige"
"679.2","Flere kvindelige forfattere på dansk litteraturs kanon for folkeskolen",741,2020-10-28,"forfattere"
"679.3","Flere kvindelige forfattere på dansk litteraturs kanon for folkeskolen",741,2020-10-28,"dansk"
"679.4","Flere kvindelige forfattere på dansk litteraturs kanon for folkeskolen",741,2020-10-28,"litteraturs"
"679.5","Flere kvindelige forfattere på dansk litteraturs kanon for folkeskolen",741,2020-10-28,"kanon"
"679.6","Flere kvindelige forfattere på dansk litteraturs kanon for folkeskolen",741,2020-10-28,"folkeskolen"
"680","Videooptagelser af børnesamtaler",186,2020-10-29,"videooptagelser"
"680.1","Videooptagelser af børnesamtaler",186,2020-10-29,"børnesamtaler"
"681","Ændring af lovgivningen således at ernæringspleje tydeliggøres og præciseres i behandlingen og plejen af syge og ældre",341,2020-10-29,"ændring"
"681.1","Ændring af lovgivningen således at ernæringspleje tydeliggøres og præciseres i behandlingen og plejen af syge og ældre",341,2020-10-29,"lovgivningen"
"681.2","Ændring af lovgivningen således at ernæringspleje tydeliggøres og præciseres i behandlingen og plejen af syge og ældre",341,2020-10-29,"således"
